tempo,rpmEsquerdo,rpmDireito,corrente
21910,67.35,62.01,183.00
21934,67.35,39.27,183.00
21957,67.35,39.27,183.00
21982,67.35,65.87,183.00
22005,67.35,65.87,183.00
22051,67.35,39.80,183.00
22075,67.35,39.80,183.00
22099,67.35,70.52,183.00
22123,67.35,70.52,183.00
22147,67.35,70.52,183.00
22176,67.35,41.30,183.00
22200,0.00,41.30,183.00
22223,0.00,64.39,183.00
22247,0.00,64.39,183.00
22270,0.00,64.39,183.00
22294,0.00,39.38,183.00
22318,0.00,39.38,183.00
22341,0.00,64.68,183.00
22364,0.00,64.68,183.00
22387,0.00,64.68,183.00
22411,0.00,64.68,183.00
22434,0.00,37.78,183.00
22458,3.63,76.79,183.00
22481,128.01,76.79,183.00
22505,128.01,76.79,183.00
22529,59.12,53.63,183.00
22553,132.21,100.07,183.00
22577,132.21,100.07,183.00
22618,59.44,118.52,183.00
