tempo,rpmEsquerdo,rpmDireito,corrente
70709,0.00,0.00,510.00
70732,0.00,0.00,512.00
70757,0.00,0.00,510.00
70780,0.00,0.00,510.00
70805,0.00,0.00,511.00
70829,0.00,0.00,509.00
70853,0.00,0.00,509.00
70877,0.00,0.00,510.00
70900,0.00,0.00,509.00
70925,0.00,0.00,509.00
70948,0.00,0.00,510.00
70973,0.00,0.00,510.00
70996,0.00,0.00,512.00
71021,0.00,0.00,509.00
71045,0.00,0.00,509.00
71069,0.00,0.00,511.00
71096,0.00,0.00,510.00
71120,0.00,0.00,512.00
71144,0.00,0.00,511.00
71169,0.00,0.00,509.00
71192,0.00,0.00,509.00
71216,0.00,0.00,509.00
71240,0.00,0.00,511.00
71284,0.00,0.00,509.00
71309,0.00,0.00,509.00
71332,0.00,0.00,508.00
71357,0.00,0.00,508.00
71380,0.00,0.00,510.00
71405,0.00,0.00,509.00
71429,0.00,0.00,509.00
71453,0.00,0.00,509.00
71477,0.00,0.00,511.00
71501,0.00,0.00,509.00
71525,0.00,0.00,511.00
71548,0.00,0.00,511.00
71573,0.00,0.00,509.00
71597,0.00,0.00,510.00
71621,0.00,0.00,508.00
71649,0.00,0.00,508.00
71672,0.00,0.00,509.00
71696,0.00,0.00,509.00
71720,0.00,0.00,508.00
71744,0.00,0.00,509.00
71769,0.00,0.00,510.00
71792,0.00,0.00,508.00
71817,0.00,0.00,511.00
71840,0.00,0.00,508.00
71886,0.00,0.00,508.00
71911,0.00,0.00,508.00
71934,0.00,0.00,510.00
71958,0.00,0.00,511.00
71983,0.00,0.00,509.00
72006,0.00,0.00,509.00
72031,0.00,0.00,510.00
72054,0.00,0.00,508.00
72079,0.00,0.00,510.00
72102,0.00,0.00,509.00
72127,0.00,0.00,509.00
72151,0.00,0.00,511.00
72181,0.00,0.00,510.00
72205,0.00,0.00,510.00
72229,0.00,0.00,512.00
72253,0.00,0.00,511.00
72276,0.00,0.00,509.00
72301,0.00,0.00,510.00
72325,0.00,0.00,511.00
72348,0.00,0.00,509.00
72372,0.00,0.00,509.00
72396,0.00,0.00,510.00
72420,0.00,0.00,509.00
72461,0.00,0.00,510.00
72488,0.00,0.00,510.00
72512,0.00,0.00,510.00
72536,0.00,0.00,509.00
72560,0.00,0.00,510.00
72584,0.00,0.00,509.00
72607,0.00,0.00,510.00
72631,0.00,0.00,509.00
72655,0.00,0.00,509.00
72679,0.00,0.00,510.00
72706,0.00,0.00,508.00
72730,0.00,0.00,510.00
72754,0.00,0.00,509.00
72777,0.00,0.00,509.00
72801,0.00,0.00,510.00
72825,0.00,0.00,509.00
72849,0.00,0.00,511.00
72872,0.00,0.00,509.00
72896,0.00,0.00,509.00
72921,0.00,0.00,510.00
72944,0.00,0.00,509.00
72968,0.00,0.00,509.00
72992,0.00,0.00,509.00
73016,0.00,0.00,508.00
73059,0.00,0.00,510.00
73082,0.00,0.00,508.00
73106,0.00,0.00,509.00
73131,0.00,0.00,509.00
73154,0.00,0.00,510.00
73178,0.00,0.00,509.00
73201,0.00,0.00,511.00
73226,0.00,0.00,509.00
73252,0.00,0.00,510.00
73276,0.00,0.00,509.00
73300,0.00,0.00,510.00
73324,0.00,0.00,509.00
73348,0.00,0.00,509.00
73371,0.00,0.00,510.00
73396,0.00,0.00,509.00
73419,0.00,0.00,510.00
73443,0.00,0.00,509.00
73466,0.00,0.00,510.00
73491,0.00,0.00,510.00
73515,0.00,0.00,508.00
73538,0.00,0.00,511.00
73563,0.00,0.00,509.00
73586,0.00,0.00,509.00
73610,0.00,0.00,509.00
73656,0.00,0.00,510.00
73679,0.00,0.00,509.00
73704,0.00,0.00,509.00
73728,0.00,0.00,509.00
73752,0.00,0.00,510.00
73783,0.00,0.00,511.00
73806,0.00,0.00,509.00
73830,0.00,0.00,510.00
73853,0.00,0.00,510.00
73878,0.00,0.00,511.00
73902,0.00,0.00,509.00
73925,0.00,0.00,508.00
73950,0.00,0.00,509.00
73973,0.00,0.00,509.00
73997,0.00,0.00,510.00
74020,0.00,0.00,508.00
74045,0.00,0.00,509.00
74068,0.00,0.00,509.00
74092,0.00,0.00,509.00
74116,0.00,0.00,510.00
74140,0.00,0.00,512.00
74164,0.00,0.00,511.00
74187,0.00,0.00,509.00
74229,0.00,0.00,511.00
74268,0.00,0.00,509.00
74292,0.00,0.00,510.00
74332,0.00,0.00,510.00
74355,0.00,0.00,509.00
74380,0.00,0.00,510.00
74403,0.00,0.00,508.00
74428,0.00,0.00,510.00
74451,0.00,0.00,510.00
74476,0.00,0.00,509.00
74500,0.00,0.00,510.00
74524,0.00,0.00,509.00
74548,0.00,0.00,508.00
74572,0.00,0.00,511.00
74596,0.00,0.00,510.00
74620,0.00,0.00,507.00
74644,0.00,0.00,509.00
74669,0.00,0.00,511.00
74692,0.00,0.00,509.00
74716,0.00,0.00,510.00
74740,0.00,0.00,509.00
74764,0.00,0.00,508.00
74788,0.00,0.00,510.00
74830,0.00,0.00,509.00
74858,0.00,0.00,512.00
74885,0.00,0.00,508.00
74909,0.00,0.00,509.00
74933,0.00,0.00,509.00
74956,0.00,0.00,509.00
74981,0.00,0.00,508.00
75004,0.00,0.00,509.00
75029,0.00,0.00,510.00
75053,0.00,0.00,509.00
75077,0.00,0.00,510.00
75101,0.00,0.00,510.00
75125,0.00,0.00,509.00
75149,0.00,0.00,511.00
75173,0.00,0.00,508.00
75197,0.00,0.00,510.00
75222,0.00,0.00,509.00
75245,0.00,0.00,509.00
75270,0.00,0.00,510.00
75293,0.00,0.00,511.00
75318,0.00,0.00,509.00
75341,0.00,0.00,509.00
75365,0.00,0.00,510.00
75413,0.00,0.00,509.00
75441,0.00,0.00,510.00
75464,0.00,0.00,510.00
75489,0.00,0.00,509.00
75512,0.36,0.00,508.00
75537,0.36,0.00,510.00
75560,0.36,0.00,508.00
75585,0.36,0.00,510.00
75609,0.36,0.00,508.00
75633,0.36,0.00,510.00
75657,0.36,0.00,510.00
75681,0.36,0.00,511.00
75706,15.90,0.00,509.00
75729,97.13,0.00,508.00
75754,97.13,0.35,510.00
75779,97.13,129.27,510.00
75803,42.58,80.74,510.00
75827,100.85,80.74,509.00
75851,100.85,80.69,509.00
75876,100.85,80.69,509.00
75900,100.85,54.05,509.00
75928,35.83,54.05,509.00
75952,59.76,79.46,508.00
75976,59.76,79.46,508.00
76021,53.56,79.46,509.00
76046,78.06,79.46,510.00
76070,78.06,79.46,509.00
76094,78.06,79.46,507.00
76119,78.06,79.46,509.00
76143,32.10,79.46,509.00
76168,32.10,79.46,509.00
76191,72.90,79.46,509.00
76216,72.90,79.46,511.00
76240,72.90,79.46,509.00
76264,36.95,79.46,510.00
76289,36.95,79.46,510.00
76313,97.30,79.46,510.00
76337,97.30,7.70,509.00
76361,54.49,72.61,509.00
76386,149.31,72.61,510.00
76413,70.68,72.61,509.00
76438,173.93,45.55,509.00
76463,173.93,83.94,509.00
76486,181.82,83.94,508.00
76511,181.82,83.94,512.00
76535,187.27,50.94,510.00
76560,187.27,101.02,510.00
76584,199.89,101.02,508.00
76631,93.11,116.73,508.00
76654,93.11,116.73,509.00
76679,62.92,70.72,508.00
76703,176.26,142.21,509.00
76728,63.80,142.21,510.00
76751,63.80,131.16,509.00
76776,79.63,131.16,511.00
76801,79.63,66.47,508.00
76825,79.63,66.47,511.00
76850,79.63,99.08,511.00
76873,79.63,99.08,508.00
76901,79.63,51.38,510.00
76925,79.63,77.78,509.00
76950,79.63,77.78,512.00
76974,79.63,77.78,509.00
76998,79.63,77.78,508.00
77023,79.63,77.78,509.00
77046,79.63,27.84,510.00
77071,79.63,27.84,509.00
77095,79.63,27.84,509.00
77119,79.63,44.02,511.00
77144,79.63,44.02,509.00
77168,79.63,44.02,510.00
77193,79.63,34.31,509.00
77239,79.63,57.83,511.00
77263,79.63,57.83,508.00
77288,79.63,57.83,511.00
77312,79.63,57.83,510.00
77336,79.63,35.51,509.00
77361,79.63,35.51,510.00
77385,0.00,70.41,509.00
77415,0.00,70.41,509.00
77438,0.00,41.60,509.00
77462,0.00,41.60,508.00
77487,0.00,61.56,508.00
77510,0.00,61.56,510.00
77535,0.00,61.56,508.00
77558,0.00,61.56,508.00
77582,0.00,37.02,510.00
77606,0.00,37.02,510.00
77630,0.00,62.83,509.00
77655,0.00,62.83,509.00
77678,0.00,62.83,510.00
77702,0.00,38.52,510.00
77726,0.00,38.52,509.00
77750,0.00,66.82,510.00
77774,0.00,66.82,510.00
77816,0.00,42.76,509.00
77844,0.00,42.76,511.00
77869,0.00,71.00,509.00
77892,0.00,71.00,510.00
77916,0.00,71.00,511.00
77943,0.00,35.15,508.00
77967,0.00,35.15,510.00
77991,2.48,35.15,509.00
78015,99.02,35.15,510.00
78040,99.02,35.15,508.00
78064,48.73,35.15,509.00
78088,48.73,35.15,512.00
78112,103.89,35.15,509.00
78136,103.89,35.15,509.00
78160,103.89,35.15,510.00
78184,39.05,35.15,509.00
78209,39.05,35.15,511.00
78232,57.22,35.15,509.00
78257,57.22,35.15,510.00
78280,57.22,35.15,509.00
78305,57.22,35.15,509.00
78328,28.89,35.15,511.00
78353,28.89,35.15,510.00
78376,68.20,35.15,508.00
78444,68.20,6.51,511.00
78468,36.67,49.92,509.00
78492,116.33,49.92,511.00
78517,116.33,74.21,507.00
78540,61.34,74.21,510.00
78565,139.43,57.66,510.00
78589,139.43,108.38,511.00
78613,154.00,108.38,509.00
78638,154.00,67.59,509.00
78662,75.26,118.04,510.00
78686,165.31,118.04,510.00
78710,79.04,71.95,510.00
78735,183.15,126.97,508.00
78758,83.64,76.79,511.00
78783,177.43,130.59,510.00
78808,177.43,130.59,511.00
78831,189.44,76.95,508.00
78856,189.44,137.94,509.00
78880,185.46,75.17,509.00
78907,185.46,75.17,511.00
78931,167.67,86.74,510.00
78956,167.67,86.74,509.00
78980,66.89,45.88,510.00
79022,139.15,45.88,510.00
79045,139.15,61.87,509.00
79070,57.65,61.87,510.00
79093,119.60,61.87,510.00
79118,119.60,61.87,512.00
79141,49.34,61.87,510.00
79166,49.34,23.55,510.00
79190,98.61,23.55,511.00
79214,98.61,66.05,510.00
79238,48.57,66.05,510.00
79262,132.72,64.97,510.00
79287,132.72,109.51,511.00
79310,67.34,109.51,510.00
79335,153.97,62.44,510.00
79360,74.09,104.72,510.00
79383,159.68,104.72,511.00
79405,159.68,65.47,510.00
79429,71.10,114.36,510.00
79454,129.44,114.36,509.00
79477,129.44,61.51,510.00
79502,129.44,91.68,510.00
79526,41.85,91.68,512.00
79550,41.85,91.68,510.00
79575,54.31,50.42,510.00
79618,54.31,78.22,510.00
79645,54.31,78.22,510.00
79670,54.31,78.22,510.00
79694,54.31,34.68,510.00
79718,54.31,34.68,510.00
79742,54.31,34.68,509.00
79767,54.31,46.15,510.00
79791,54.31,46.15,510.00
79815,54.31,46.15,510.00
79840,54.31,46.15,507.00
79864,10.30,46.15,509.00
79894,123.97,46.15,509.00
79919,123.97,46.15,510.00
79943,123.97,46.15,509.00
79967,41.32,46.15,510.00
79991,41.32,46.15,510.00
80015,53.16,46.15,508.00
80039,53.16,46.15,509.00
80063,53.16,46.15,510.00
80088,53.16,46.15,510.00
80111,53.16,46.15,510.00
80136,24.52,46.15,509.00
80159,24.52,46.15,509.00
80184,24.52,46.15,510.00
80229,45.03,46.15,509.00
80253,45.03,46.15,509.00
80277,45.03,46.15,508.00
80302,45.03,0.00,510.00
80326,45.03,0.00,508.00
80350,45.03,0.00,510.00
80374,45.03,0.00,508.00
80401,16.89,0.00,511.00
80425,69.19,0.00,510.00
80450,69.19,0.00,510.00
80474,69.19,0.00,509.00
80498,69.19,0.00,509.00
80522,33.20,0.00,511.00
80546,33.20,0.00,508.00
80571,33.20,0.00,509.00
80594,35.62,0.00,509.00
80619,35.62,0.00,510.00
80644,35.62,0.00,510.00
80667,35.62,0.00,509.00
80692,35.62,0.00,511.00
80715,35.62,0.00,510.00
80740,35.62,0.00,510.00
80764,18.70,0.00,509.00
80788,18.70,0.00,509.00
80834,45.99,0.00,510.00
80859,45.99,0.00,510.00
80882,45.99,0.00,509.00
80910,45.99,0.00,510.00
80934,45.99,0.00,510.00
80958,24.25,0.00,509.00
80983,24.25,0.00,509.00
81006,24.25,0.00,510.00
81031,43.33,0.00,509.00
81055,43.33,0.00,508.00
81079,43.33,0.00,509.00
81103,35.00,0.00,510.00
81128,35.00,0.00,510.00
81152,87.47,0.00,509.00
81176,87.47,0.00,509.00
81201,45.01,0.00,509.00
81224,45.01,0.00,510.00
81249,106.82,0.00,510.00
81273,106.82,0.00,510.00
81297,54.14,0.00,511.00
81321,129.04,0.00,511.00
81346,129.04,0.00,509.00
81370,60.90,0.00,508.00
81419,143.76,0.00,509.00
81446,157.20,0.00,509.00
81471,157.20,0.00,510.00
81496,72.83,0.00,510.00
81519,173.01,0.00,512.00
81544,76.04,0.00,511.00
81568,169.91,0.00,510.00
81592,169.91,0.00,509.00
81616,159.91,0.00,507.00
81641,159.91,0.00,509.00
81665,61.39,0.00,508.00
